policy,episode,seed,by_type,events,expected_lost,expected_saved,expected_saved_per_patient,mean_response_minutes,mean_scene_minutes,mean_transport_minutes,p90_response_minutes,reached_patients,response_rate,seeded_patients,terminal_patients,unreached_patients
Station North,24,2024,"{""cardiac"": {""expected_lost"": 8.990577692362404, ""expected_saved"": 0.009422307637597264, ""mean_response_minutes"": 82.79178488244975, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.0, ""p90_response_minutes"": 82.79178488244975, ""patients"": 9, ""response_count"": 1, ""response_minutes"": 82.79178488244975, ""scene_count"": 1, ""scene_minutes"": 12.0, ""transport_count"": 1, ""transport_minutes"": 40.0}, ""minor"": {""expected_lost"": 5.5192613783418745, ""expected_saved"": 13.480738621658126, ""mean_response_minutes"": 50.641812599392566, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.20624999999997, ""p90_response_minutes"": 97.01117922033188, ""patients"": 19, ""response_count"": 17, ""response_minutes"": 860.9108141896736, ""scene_count"": 17, ""scene_minutes"": 170.0, ""transport_count"": 16, ""transport_minutes"": 659.2999999999995}, ""stroke"": {""expected_lost"": 12.17464373498334, ""expected_saved"": 5.825356265016662, ""mean_response_minutes"": 36.672018239665526, ""mean_scene_minutes"": 13.999999999999996, ""mean_transport_minutes"": 26.349999999999998, ""p90_response_minutes"": 75.41941914439542, ""patients"": 18, ""response_count"": 14, ""response_minutes"": 513.4082553553174, ""scene_count"": 14, ""scene_minutes"": 195.99999999999994, ""transport_count"": 14, ""transport_minutes"": 368.9}, ""trauma"": {""expected_lost"": 11.856915922518816, ""expected_saved"": 1.1430840774811837, ""mean_response_minutes"": 32.836890336534225, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 26.375, ""p90_response_minutes"": 40.401162116257524, ""patients"": 13, ""response_count"": 8, ""response_minutes"": 262.6951226922738, ""scene_count"": 8, ""scene_minutes"": 128.0, ""transport_count"": 8, ""transport_minutes"": 211.0}}","{""arrive_hospital"": 85, ""arrive_scene"": 40, ""hospital_release"": 62, ""patient_arrival"": 59, ""reposition_complete"": 38, ""restock_complete"": 38, ""scene_complete"": 40, ""transfer_ready"": 69}",38.541399,20.458601,0.3467559537592129,42.995149427992864,12.649999999999999,32.79999999999998,89.8597925959152,40,0.6779661016949152,59,59,19
Station North,25,2025,"{""cardiac"": {""expected_lost"": 8.359405495877455, ""expected_saved"": 0.6405945041225445, ""mean_response_minutes"": 67.37504626325004, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 41.162499999999994, ""p90_response_minutes"": 145.05648409307466, ""patients"": 9, ""response_count"": 8, ""response_minutes"": 539.0003701060003, ""scene_count"": 8, ""scene_minutes"": 96.0, ""transport_count"": 8, ""transport_minutes"": 329.29999999999995}, ""minor"": {""expected_lost"": 1.474532650947661, ""expected_saved"": 8.525467349052338, ""mean_response_minutes"": 31.228656025712542, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 42.04444444444445, ""p90_response_minutes"": 49.54171894879938, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 312.2865602571254, ""scene_count"": 10, ""scene_minutes"": 100.0, ""transport_count"": 9, ""transport_minutes"": 378.4000000000001}, ""stroke"": {""expected_lost"": 5.508281041651809, ""expected_saved"": 2.4917189583481916, ""mean_response_minutes"": 62.4463709149782, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.5, ""p90_response_minutes"": 125.94463279489287, ""patients"": 8, ""response_count"": 8, ""response_minutes"": 499.5709673198256, ""scene_count"": 8, ""scene_minutes"": 112.0, ""transport_count"": 8, ""transport_minutes"": 220.0}, ""trauma"": {""expected_lost"": 14.847132445986691, ""expected_saved"": 1.1528675540133118, ""mean_response_minutes"": 87.48189992201267, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 28.57142857142858, ""p90_response_minutes"": 183.2370958342627, ""patients"": 16, ""response_count"": 14, ""response_minutes"": 1224.7465989081775, ""scene_count"": 14, ""scene_minutes"": 224.0, ""transport_count"": 14, ""transport_minutes"": 400.0000000000001}}","{""arrive_hospital"": 80, ""arrive_scene"": 40, ""hospital_release"": 58, ""patient_arrival"": 43, ""reposition_complete"": 37, ""restock_complete"": 37, ""scene_complete"": 40, ""transfer_ready"": 64}",30.189352,12.810648,0.2979220550124738,64.3901124147782,13.3,34.04358974358974,155.29561241720964,40,0.9302325581395349,43,43,3
Station North,26,2026,"{""cardiac"": {""expected_lost"": 8.510794472451492, ""expected_saved"": 1.4892055275485074, ""mean_response_minutes"": 38.43717664688954, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.99999999999998, ""p90_response_minutes"": 62.06737037883576, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 384.37176646889543, ""scene_count"": 10, ""scene_minutes"": 120.0, ""transport_count"": 10, ""transport_minutes"": 409.9999999999998}, ""minor"": {""expected_lost"": 0.6373428519648217, ""expected_saved"": 8.362657148035177, ""mean_response_minutes"": 29.39546294982494, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.238888888888894, ""p90_response_minutes"": 53.07368313520237, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 264.55916654842446, ""scene_count"": 9, ""scene_minutes"": 90.0, ""transport_count"": 9, ""transport_minutes"": 362.15000000000003}, ""stroke"": {""expected_lost"": 4.301939857924708, ""expected_saved"": 3.6980601420752914, ""mean_response_minutes"": 29.391371354549506, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.80000000000001, ""p90_response_minutes"": 54.62783768886806, ""patients"": 8, ""response_count"": 8, ""response_minutes"": 235.13097083639605, ""scene_count"": 8, ""scene_minutes"": 112.0, ""transport_count"": 8, ""transport_minutes"": 230.4000000000001}, ""trauma"": {""expected_lost"": 4.522966691786744, ""expected_saved"": 0.4770333082132564, ""mean_response_minutes"": 56.24675183574768, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 28.400000000000023, ""p90_response_minutes"": 81.88340621019942, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 281.2337591787384, ""scene_count"": 5, ""scene_minutes"": 80.0, ""transport_count"": 5, ""transport_minutes"": 142.0000000000001}}","{""arrive_hospital"": 78, ""arrive_scene"": 32, ""hospital_release"": 64, ""patient_arrival"": 32, ""reposition_complete"": 32, ""restock_complete"": 32, ""scene_complete"": 32, ""transfer_ready"": 59}",17.973044,14.026956,0.43834237893350736,36.4154894697642,12.5625,35.767187500000006,75.18175969786898,32,1.0,32,32,0
Station North,27,2027,"{""cardiac"": {""expected_lost"": 10.972237004354781, ""expected_saved"": 1.0277629947399367, ""mean_response_minutes"": 69.62822102915189, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 35.72777777777777, ""p90_response_minutes"": 121.11714990301655, ""patients"": 12, ""response_count"": 10, ""response_minutes"": 696.2822102915188, ""scene_count"": 10, ""scene_minutes"": 120.0, ""transport_count"": 9, ""transport_minutes"": 321.5499999999999}, ""minor"": {""expected_lost"": 2.6721778464478962, ""expected_saved"": 11.327822153552106, ""mean_response_minutes"": 37.69675878915272, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.846153846153825, ""p90_response_minutes"": 62.39011398868371, ""patients"": 14, ""response_count"": 13, ""response_minutes"": 490.0578642589853, ""scene_count"": 13, ""scene_minutes"": 130.0, ""transport_count"": 13, ""transport_minutes"": 517.9999999999998}, ""stroke"": {""expected_lost"": 10.753786400907474, ""expected_saved"": 5.246213599092527, ""mean_response_minutes"": 41.504701252369195, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.382142857142867, ""p90_response_minutes"": 66.3140192252455, ""patients"": 16, ""response_count"": 14, ""response_minutes"": 581.0658175331687, ""scene_count"": 14, ""scene_minutes"": 196.0, ""transport_count"": 14, ""transport_minutes"": 397.35000000000014}, ""trauma"": {""expected_lost"": 4.404498117978767, ""expected_saved"": 0.5955018820212331, ""mean_response_minutes"": 91.0446945928063, ""mean_scene_minutes"": 15.999999999999966, ""mean_transport_minutes"": 30.329999999999973, ""p90_response_minutes"": 209.40239681513327, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 455.2234729640315, ""scene_count"": 5, ""scene_minutes"": 79.99999999999983, ""transport_count"": 5, ""transport_minutes"": 151.64999999999986}}","{""arrive_hospital"": 96, ""arrive_scene"": 42, ""hospital_release"": 68, ""patient_arrival"": 47, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 42, ""transfer_ready"": 75}",28.802699,18.197301,0.3871766091362938,52.91974678685011,12.523809523809518,33.8670731707317,84.40738466872146,42,0.8936170212765957,47,47,5
Station North,28,2028,"{""cardiac"": {""expected_lost"": 9.298350299416544, ""expected_saved"": 1.701649700583455, ""mean_response_minutes"": 29.469374253734827, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 39.209999999999994, ""p90_response_minutes"": 73.38055859246879, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 324.1631167910831, ""scene_count"": 11, ""scene_minutes"": 132.0, ""transport_count"": 10, ""transport_minutes"": 392.0999999999999}, ""minor"": {""expected_lost"": 2.043000174795247, ""expected_saved"": 5.956999825204754, ""mean_response_minutes"": 46.459365520884845, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 38.285714285714285, ""p90_response_minutes"": 80.93813309136114, ""patients"": 8, ""response_count"": 7, ""response_minutes"": 325.2155586461939, ""scene_count"": 7, ""scene_minutes"": 70.0, ""transport_count"": 7, ""transport_minutes"": 268.0}, ""stroke"": {""expected_lost"": 2.970170049554839, ""expected_saved"": 2.0298299504451607, ""mean_response_minutes"": 40.084653870303896, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.0, ""p90_response_minutes"": 66.3697678341039, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 200.42326935151948, ""scene_count"": 5, ""scene_minutes"": 70.0, ""transport_count"": 5, ""transport_minutes"": 130.0}, ""trauma"": {""expected_lost"": 11.366090802314393, ""expected_saved"": 1.6339091976856082, ""mean_response_minutes"": 48.539713036095286, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 28.50384615384615, ""p90_response_minutes"": 123.60044754830038, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 631.0162694692388, ""scene_count"": 13, ""scene_minutes"": 208.0, ""transport_count"": 13, ""transport_minutes"": 370.54999999999995}}","{""arrive_hospital"": 74, ""arrive_scene"": 36, ""hospital_release"": 54, ""patient_arrival"": 37, ""reposition_complete"": 35, ""restock_complete"": 35, ""scene_complete"": 36, ""transfer_ready"": 57}",25.677611,11.322389,0.30601050470051294,41.133839284945424,13.333333333333334,33.161428571428566,91.68224220198009,36,0.972972972972973,37,37,1
Station North,29,2029,"{""cardiac"": {""expected_lost"": 5.198328719757387, ""expected_saved"": 0.8016712802426134, ""mean_response_minutes"": 29.05380229388236, ""mean_scene_minutes"": 11.999999999999996, ""mean_transport_minutes"": 38.280000000000015, ""p90_response_minutes"": 64.44140688164705, ""patients"": 6, ""response_count"": 5, ""response_minutes"": 145.2690114694118, ""scene_count"": 5, ""scene_minutes"": 59.999999999999986, ""transport_count"": 5, ""transport_minutes"": 191.4000000000001}, ""minor"": {""expected_lost"": 0.4012827109106734, ""expected_saved"": 6.598717289089326, ""mean_response_minutes"": 25.25075812656441, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.42857142857143, ""p90_response_minutes"": 39.65761767526819, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 176.75530688595086, ""scene_count"": 7, ""scene_minutes"": 70.0, ""transport_count"": 7, ""transport_minutes"": 276.0}, ""stroke"": {""expected_lost"": 6.346652794627498, ""expected_saved"": 4.653347205372502, ""mean_response_minutes"": 36.286218781948754, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.08181818181818, ""p90_response_minutes"": 69.59041833978262, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 399.1484066014363, ""scene_count"": 11, ""scene_minutes"": 154.0, ""transport_count"": 11, ""transport_minutes"": 308.9}, ""trauma"": {""expected_lost"": 12.333771952422369, ""expected_saved"": 1.6662280475776319, ""mean_response_minutes"": 37.963081680407264, ""mean_scene_minutes"": 14.666666666666666, ""mean_transport_minutes"": 28.868181818181814, ""p90_response_minutes"": 61.644152020307864, ""patients"": 14, ""response_count"": 12, ""response_minutes"": 455.55698016488714, ""scene_count"": 12, ""scene_minutes"": 176.0, ""transport_count"": 11, ""transport_minutes"": 317.54999999999995}}","{""arrive_hospital"": 69, ""arrive_scene"": 35, ""hospital_release"": 49, ""patient_arrival"": 38, ""reposition_complete"": 32, ""restock_complete"": 32, ""scene_complete"": 34, ""transfer_ready"": 57}",24.280036,13.719964,0.36105167953373885,33.620848717762456,13.142857142857142,32.17205882352941,66.49159186325998,35,0.9210526315789473,38,38,3
Station North,30,2030,"{""cardiac"": {""expected_lost"": 7.992478856068868, ""expected_saved"": 1.007521143931132, ""mean_response_minutes"": 27.688769106862026, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 39.325, ""p90_response_minutes"": 38.45304585646886, ""patients"": 9, ""response_count"": 8, ""response_minutes"": 221.5101528548962, ""scene_count"": 8, ""scene_minutes"": 96.0, ""transport_count"": 8, ""transport_minutes"": 314.6}, ""minor"": {""expected_lost"": 1.2235562553797967, ""expected_saved"": 2.7764437446202033, ""mean_response_minutes"": 26.159670531525496, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 38.0, ""p90_response_minutes"": 42.5832092756612, ""patients"": 4, ""response_count"": 3, ""response_minutes"": 78.47901159457649, ""scene_count"": 3, ""scene_minutes"": 30.0, ""transport_count"": 3, ""transport_minutes"": 114.0}, ""stroke"": {""expected_lost"": 4.485997165870979, ""expected_saved"": 3.5140028341290206, ""mean_response_minutes"": 26.597511469577398, ""mean_scene_minutes"": 12.25, ""mean_transport_minutes"": 27.45714285714285, ""p90_response_minutes"": 43.03186664511799, ""patients"": 8, ""response_count"": 8, ""response_minutes"": 212.78009175661919, ""scene_count"": 8, ""scene_minutes"": 98.0, ""transport_count"": 7, ""transport_minutes"": 192.19999999999993}, ""trauma"": {""expected_lost"": 9.651021742702316, ""expected_saved"": 2.348978257297683, ""mean_response_minutes"": 28.43045895504874, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 24.479166666666668, ""p90_response_minutes"": 44.589443306232205, ""patients"": 12, ""response_count"": 12, ""response_minutes"": 341.1655074605849, ""scene_count"": 12, ""scene_minutes"": 192.0, ""transport_count"": 12, ""transport_minutes"": 293.75}}","{""arrive_hospital"": 59, ""arrive_scene"": 31, ""hospital_release"": 46, ""patient_arrival"": 33, ""reposition_complete"": 30, ""restock_complete"": 30, ""scene_complete"": 30, ""transfer_ready"": 48}",23.353054,9.646946,0.292331696362971,27.546282698925058,13.419354838709678,30.485,47.47901159457649,31,0.9393939393939394,33,33,2
Station North,31,2031,"{""cardiac"": {""expected_lost"": 11.718035634492116, ""expected_saved"": 0.28196436511779444, ""mean_response_minutes"": 99.51072752051822, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 42.8, ""p90_response_minutes"": 246.90066198255113, ""patients"": 12, ""response_count"": 6, ""response_minutes"": 597.0643651231093, ""scene_count"": 6, ""scene_minutes"": 72.0, ""transport_count"": 5, ""transport_minutes"": 214.0}, ""minor"": {""expected_lost"": 1.6769941991139357, ""expected_saved"": 12.323005800886063, ""mean_response_minutes"": 38.64899213028762, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.80357142857143, ""p90_response_minutes"": 61.744017071224995, ""patients"": 14, ""response_count"": 14, ""response_minutes"": 541.0858898240266, ""scene_count"": 14, ""scene_minutes"": 140.0, ""transport_count"": 14, ""transport_minutes"": 571.25}, ""stroke"": {""expected_lost"": 7.618996840564483, ""expected_saved"": 3.381003159435517, ""mean_response_minutes"": 65.78447803245444, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.495000000000015, ""p90_response_minutes"": 113.42018627623982, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 657.8447803245444, ""scene_count"": 10, ""scene_minutes"": 140.0, ""transport_count"": 10, ""transport_minutes"": 274.95000000000016}, ""trauma"": {""expected_lost"": 14.794427167101412, ""expected_saved"": 1.2055728327133362, ""mean_response_minutes"": 137.56907236584715, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 26.130769230769225, ""p90_response_minutes"": 356.21004993129236, ""patients"": 16, ""response_count"": 13, ""response_minutes"": 1788.397940756013, ""scene_count"": 13, ""scene_minutes"": 208.0, ""transport_count"": 13, ""transport_minutes"": 339.69999999999993}}","{""arrive_hospital"": 90, ""arrive_scene"": 43, ""hospital_release"": 63, ""patient_arrival"": 53, ""reposition_complete"": 42, ""restock_complete"": 42, ""scene_complete"": 43, ""transfer_ready"": 70}",35.808454,17.191546,0.3243687954368436,83.35797618669056,13.023255813953488,33.33095238095238,238.88806171228148,43,0.8113207547169812,53,53,10
Station North,32,2032,"{""cardiac"": {""expected_lost"": 2.737991733572466, ""expected_saved"": 0.262008266427534, ""mean_response_minutes"": 99.6834755178138, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.76666666666665, ""p90_response_minutes"": 208.23369869789627, ""patients"": 3, ""response_count"": 3, ""response_minutes"": 299.0504265534414, ""scene_count"": 3, ""scene_minutes"": 36.0, ""transport_count"": 3, ""transport_minutes"": 122.29999999999995}, ""minor"": {""expected_lost"": 1.1023357050144054, ""expected_saved"": 5.897664294985595, ""mean_response_minutes"": 48.1244096540126, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.35714285714285, ""p90_response_minutes"": 66.11745246334684, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 336.8708675780882, ""scene_count"": 7, ""scene_minutes"": 70.0, ""transport_count"": 7, ""transport_minutes"": 289.49999999999994}, ""stroke"": {""expected_lost"": 11.021141261888133, ""expected_saved"": 6.978858738111867, ""mean_response_minutes"": 52.96300337438968, ""mean_scene_minutes"": 13.222222222222221, ""mean_transport_minutes"": 26.96764705882353, ""p90_response_minutes"": 116.12855181933523, ""patients"": 18, ""response_count"": 18, ""response_minutes"": 953.3340607390143, ""scene_count"": 18, ""scene_minutes"": 238.0, ""transport_count"": 17, ""transport_minutes"": 458.45000000000005}, ""trauma"": {""expected_lost"": 5.792582556847553, ""expected_saved"": 1.2074174431524467, ""mean_response_minutes"": 35.481023337420496, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 28.37142857142856, ""p90_response_minutes"": 76.95072959805321, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 248.36716336194348, ""scene_count"": 7, ""scene_minutes"": 112.0, ""transport_count"": 7, ""transport_minutes"": 198.5999999999999}}","{""arrive_hospital"": 70, ""arrive_scene"": 35, ""hospital_release"": 55, ""patient_arrival"": 35, ""reposition_complete"": 33, ""restock_complete"": 33, ""scene_complete"": 34, ""transfer_ready"": 59}",20.654051,14.345949,0.4098842497907841,52.50350052092821,13.028571428571428,31.43676470588235,78.3739992801761,35,1.0,35,35,0
Station North,33,2033,"{""cardiac"": {""expected_lost"": 8.520607096955704, ""expected_saved"": 0.4793929030442964, ""mean_response_minutes"": 42.236227348178396, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.8125, ""p90_response_minutes"": 71.85220759356653, ""patients"": 9, ""response_count"": 5, ""response_minutes"": 211.181136740892, ""scene_count"": 5, ""scene_minutes"": 60.0, ""transport_count"": 4, ""transport_minutes"": 163.25}, ""minor"": {""expected_lost"": 1.5663007279159857, ""expected_saved"": 10.433699272084015, ""mean_response_minutes"": 40.33866832940642, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.612500000000004, ""p90_response_minutes"": 64.40693193727162, ""patients"": 12, ""response_count"": 12, ""response_minutes"": 484.064019952877, ""scene_count"": 12, ""scene_minutes"": 120.0, ""transport_count"": 12, ""transport_minutes"": 475.35}, ""stroke"": {""expected_lost"": 8.682847736538836, ""expected_saved"": 4.317152263461164, ""mean_response_minutes"": 62.529105667107004, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.1923076923077, ""p90_response_minutes"": 140.9709333127192, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 812.878373672391, ""scene_count"": 13, ""scene_minutes"": 182.0, ""transport_count"": 13, ""transport_minutes"": 340.5000000000001}, ""trauma"": {""expected_lost"": 14.641251443938376, ""expected_saved"": 1.3587485560616257, ""mean_response_minutes"": 63.44573791600403, ""mean_scene_minutes"": 15.999999999999991, ""mean_transport_minutes"": 27.900000000000002, ""p90_response_minutes"": 139.20968345839924, ""patients"": 16, ""response_count"": 13, ""response_minutes"": 824.7945929080523, ""scene_count"": 13, ""scene_minutes"": 207.9999999999999, ""transport_count"": 13, ""transport_minutes"": 362.70000000000005}}","{""arrive_hospital"": 85, ""arrive_scene"": 43, ""hospital_release"": 61, ""patient_arrival"": 50, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 43, ""transfer_ready"": 69}",33.411007,16.588993,0.33177985989302194,54.25390984358633,13.255813953488369,31.947619047619053,103.83101132754135,43,0.86,50,50,7
Station North,34,2034,"{""cardiac"": {""expected_lost"": 15.720751609966412, ""expected_saved"": 1.2792483900335876, ""mean_response_minutes"": 50.858751289077084, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 41.531818181818174, ""p90_response_minutes"": 88.33751506525414, ""patients"": 17, ""response_count"": 11, ""response_minutes"": 559.446264179848, ""scene_count"": 11, ""scene_minutes"": 132.0, ""transport_count"": 11, ""transport_minutes"": 456.8499999999999}, ""minor"": {""expected_lost"": 3.2474534128916246, ""expected_saved"": 6.752546587108376, ""mean_response_minutes"": 76.03439239564095, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.74444444444443, ""p90_response_minutes"": 113.08918346499603, ""patients"": 10, ""response_count"": 9, ""response_minutes"": 684.3095315607685, ""scene_count"": 9, ""scene_minutes"": 90.0, ""transport_count"": 9, ""transport_minutes"": 357.6999999999999}, ""stroke"": {""expected_lost"": 10.45023820432925, ""expected_saved"": 4.549761795670749, ""mean_response_minutes"": 80.20154968107512, ""mean_scene_minutes"": 13.999999999999996, ""mean_transport_minutes"": 26.208333333333332, ""p90_response_minutes"": 178.07465529951062, ""patients"": 15, ""response_count"": 13, ""response_minutes"": 1042.6201458539765, ""scene_count"": 13, ""scene_minutes"": 181.99999999999994, ""transport_count"": 12, ""transport_minutes"": 314.5}, ""trauma"": {""expected_lost"": 11.060937428536484, ""expected_saved"": 0.9390625714635162, ""mean_response_minutes"": 55.81649877815117, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 27.22222222222222, ""p90_response_minutes"": 91.70543726243139, ""patients"": 12, ""response_count"": 9, ""response_minutes"": 502.34848900336056, ""scene_count"": 9, ""scene_minutes"": 144.0, ""transport_count"": 9, ""transport_minutes"": 245.0}}","{""arrive_hospital"": 92, ""arrive_scene"": 42, ""hospital_release"": 65, ""patient_arrival"": 54, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 42, ""transfer_ready"": 72}",40.479381,13.520619,0.2503818397088191,66.3982007285227,13.047619047619047,33.513414634146336,138.34435194348114,42,0.7777777777777778,54,54,12
Station North,35,2035,"{""cardiac"": {""expected_lost"": 8.302632616832005, ""expected_saved"": 0.6973673831171666, ""mean_response_minutes"": 98.781185095722, ""mean_scene_minutes"": 12.000000000000004, ""mean_transport_minutes"": 38.474999999999966, ""p90_response_minutes"": 250.4521406742084, ""patients"": 9, ""response_count"": 8, ""response_minutes"": 790.249480765776, ""scene_count"": 8, ""scene_minutes"": 96.00000000000003, ""transport_count"": 8, ""transport_minutes"": 307.7999999999997}, ""minor"": {""expected_lost"": 3.673573583923257, ""expected_saved"": 15.326426416076742, ""mean_response_minutes"": 40.227807256473625, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.48888888888887, ""p90_response_minutes"": 75.32735657983544, ""patients"": 19, ""response_count"": 18, ""response_minutes"": 724.1005306165252, ""scene_count"": 18, ""scene_minutes"": 180.0, ""transport_count"": 18, ""transport_minutes"": 710.7999999999997}, ""stroke"": {""expected_lost"": 8.503520370104928, ""expected_saved"": 2.496479629895072, ""mean_response_minutes"": 195.30400840632657, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 25.172727272727283, ""p90_response_minutes"": 667.9717231907077, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 2148.3440924695924, ""scene_count"": 11, ""scene_minutes"": 154.0, ""transport_count"": 11, ""transport_minutes"": 276.9000000000001}, ""trauma"": {""expected_lost"": 4.670540463764885, ""expected_saved"": 0.3294595362351153, ""mean_response_minutes"": 85.71411602405708, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 17.666666666666668, ""p90_response_minutes"": 177.3145795732063, ""patients"": 5, ""response_count"": 3, ""response_minutes"": 257.1423480721712, ""scene_count"": 3, ""scene_minutes"": 48.0, ""transport_count"": 3, ""transport_minutes"": 53.0}}","{""arrive_hospital"": 99, ""arrive_scene"": 40, ""hospital_release"": 68, ""patient_arrival"": 44, ""reposition_complete"": 37, ""restock_complete"": 37, ""scene_complete"": 40, ""transfer_ready"": 74}",25.150267,18.849733,0.4284030219391841,97.99591129810162,11.95,33.71249999999999,223.63956914219685,40,0.9090909090909091,44,44,4
Station North,36,2036,"{""cardiac"": {""expected_lost"": 10.581766797346935, ""expected_saved"": 0.4182332026530662, ""mean_response_minutes"": 54.43333915189479, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 43.657142857142844, ""p90_response_minutes"": 95.58150298568106, ""patients"": 11, ""response_count"": 7, ""response_minutes"": 381.0333740632635, ""scene_count"": 7, ""scene_minutes"": 84.0, ""transport_count"": 7, ""transport_minutes"": 305.5999999999999}, ""minor"": {""expected_lost"": 4.0850162436330795, ""expected_saved"": 10.91498375636692, ""mean_response_minutes"": 49.61095133851317, ""mean_scene_minutes"": 9.999999999999996, ""mean_transport_minutes"": 39.19230769230769, ""p90_response_minutes"": 68.77050082423875, ""patients"": 15, ""response_count"": 13, ""response_minutes"": 644.9423674006712, ""scene_count"": 13, ""scene_minutes"": 129.99999999999994, ""transport_count"": 13, ""transport_minutes"": 509.5}, ""stroke"": {""expected_lost"": 8.477654507666603, ""expected_saved"": 3.5223454923333977, ""mean_response_minutes"": 77.82243173858136, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.127272727272736, ""p90_response_minutes"": 156.65693350823096, ""patients"": 12, ""response_count"": 11, ""response_minutes"": 856.046749124395, ""scene_count"": 11, ""scene_minutes"": 154.0, ""transport_count"": 11, ""transport_minutes"": 287.4000000000001}, ""trauma"": {""expected_lost"": 11.003160500216515, ""expected_saved"": 0.9968394997834844, ""mean_response_minutes"": 106.54327508385364, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 27.4, ""p90_response_minutes"": 181.43222689016784, ""patients"": 12, ""response_count"": 12, ""response_minutes"": 1278.5193010062437, ""scene_count"": 12, ""scene_minutes"": 192.0, ""transport_count"": 10, ""transport_minutes"": 274.0}}","{""arrive_hospital"": 92, ""arrive_scene"": 43, ""hospital_release"": 70, ""patient_arrival"": 50, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 43, ""transfer_ready"": 72}",34.147598,15.852402,0.31704803902273737,73.50097189754821,13.023255813953488,33.573170731707314,130.4814186276396,43,0.86,50,50,7
