policy,episode,seed,by_type,events,expected_lost,expected_saved,expected_saved_per_patient,mean_response_minutes,mean_scene_minutes,mean_transport_minutes,p90_response_minutes,reached_patients,response_rate,seeded_patients,terminal_patients,unreached_patients
greedy,80,1080,"{""cardiac"": {""expected_lost"": 10.224713912758043, ""expected_saved"": 0.7752860870339627, ""mean_response_minutes"": 93.84076912240462, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 39.631249999999994, ""p90_response_minutes"": 273.87214140361345, ""patients"": 11, ""response_count"": 8, ""response_minutes"": 750.726152979237, ""scene_count"": 8, ""scene_minutes"": 96.0, ""transport_count"": 8, ""transport_minutes"": 317.04999999999995}, ""minor"": {""expected_lost"": 1.1588282315886045, ""expected_saved"": 6.841171768411396, ""mean_response_minutes"": 42.96753230936239, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 39.925, ""p90_response_minutes"": 82.22216518510903, ""patients"": 8, ""response_count"": 8, ""response_minutes"": 343.7402584748991, ""scene_count"": 8, ""scene_minutes"": 80.0, ""transport_count"": 8, ""transport_minutes"": 319.4}, ""stroke"": {""expected_lost"": 4.821970217417623, ""expected_saved"": 3.1780297825823762, ""mean_response_minutes"": 41.71929765764115, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.69375000000001, ""p90_response_minutes"": 76.98596897720667, ""patients"": 8, ""response_count"": 8, ""response_minutes"": 333.7543812611292, ""scene_count"": 8, ""scene_minutes"": 112.0, ""transport_count"": 8, ""transport_minutes"": 229.55000000000007}, ""trauma"": {""expected_lost"": 8.152664724350446, ""expected_saved"": 0.8473352756495539, ""mean_response_minutes"": 116.89532193899721, ""mean_scene_minutes"": 14.222222222222221, ""mean_transport_minutes"": 25.5, ""p90_response_minutes"": 291.03384132895087, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 1052.057897450975, ""scene_count"": 9, ""scene_minutes"": 128.0, ""transport_count"": 8, ""transport_minutes"": 204.0}}","{""arrive_hospital"": 71, ""arrive_scene"": 33, ""hospital_release"": 50, ""patient_arrival"": 36, ""reposition_complete"": 30, ""restock_complete"": 31, ""scene_complete"": 32, ""transfer_ready"": 54}",24.358177,11.641823,0.32338396982436896,75.1599603080679,12.606060606060606,33.4375,214.98973029835398,33,0.9166666666666666,36,36,3
greedy,81,1081,"{""cardiac"": {""expected_lost"": 12.42821781260175, ""expected_saved"": 0.571782187398251, ""mean_response_minutes"": 34.48645636490773, ""mean_scene_minutes"": 10.285714285714286, ""mean_transport_minutes"": 40.86666666666664, ""p90_response_minutes"": 60.199056380233806, ""patients"": 13, ""response_count"": 7, ""response_minutes"": 241.40519455435413, ""scene_count"": 7, ""scene_minutes"": 72.0, ""transport_count"": 6, ""transport_minutes"": 245.19999999999982}, ""minor"": {""expected_lost"": 4.202603403889283, ""expected_saved"": 14.797396596110715, ""mean_response_minutes"": 36.97533386574097, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 37.51176470588235, ""p90_response_minutes"": 60.53129519952608, ""patients"": 19, ""response_count"": 17, ""response_minutes"": 628.5806757175965, ""scene_count"": 17, ""scene_minutes"": 170.0, ""transport_count"": 17, ""transport_minutes"": 637.6999999999999}, ""stroke"": {""expected_lost"": 7.88462014859733, ""expected_saved"": 2.1153798514026696, ""mean_response_minutes"": 116.7552492690739, ""mean_scene_minutes"": 14.000000000000014, ""mean_transport_minutes"": 27.06500000000001, ""p90_response_minutes"": 241.12443240942886, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 1167.552492690739, ""scene_count"": 10, ""scene_minutes"": 140.00000000000014, ""transport_count"": 10, ""transport_minutes"": 270.6500000000001}, ""trauma"": {""expected_lost"": 12.212135829208414, ""expected_saved"": 0.7878641707915836, ""mean_response_minutes"": 63.58472644740033, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.499999999999993, ""p90_response_minutes"": 119.00856651028079, ""patients"": 13, ""response_count"": 8, ""response_minutes"": 508.6778115792026, ""scene_count"": 8, ""scene_minutes"": 128.0, ""transport_count"": 8, ""transport_minutes"": 203.99999999999994}}","{""arrive_hospital"": 95, ""arrive_scene"": 42, ""hospital_release"": 67, ""patient_arrival"": 55, ""reposition_complete"": 40, ""restock_complete"": 40, ""scene_complete"": 41, ""transfer_ready"": 72}",36.727577,18.272423,0.33222586919460395,60.62419463194982,12.142857142857146,33.11097560975609,125.35626020368336,42,0.7636363636363637,55,55,13
greedy,82,1082,"{""cardiac"": {""expected_lost"": 11.093374398542135, ""expected_saved"": 0.9066256014578636, ""mean_response_minutes"": 94.99081375588717, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 41.15999999999996, ""p90_response_minutes"": 271.38370504959374, ""patients"": 12, ""response_count"": 10, ""response_minutes"": 949.9081375588718, ""scene_count"": 10, ""scene_minutes"": 120.0, ""transport_count"": 10, ""transport_minutes"": 411.5999999999996}, ""minor"": {""expected_lost"": 2.0232035591993807, ""expected_saved"": 7.976796440800619, ""mean_response_minutes"": 58.135319529273865, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.9, ""p90_response_minutes"": 108.38783348558816, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 581.3531952927386, ""scene_count"": 10, ""scene_minutes"": 100.0, ""transport_count"": 10, ""transport_minutes"": 409.0}, ""stroke"": {""expected_lost"": 11.157390667455198, ""expected_saved"": 3.842609332544802, ""mean_response_minutes"": 85.75788687376307, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.15357142857143, ""p90_response_minutes"": 211.05701816062307, ""patients"": 15, ""response_count"": 15, ""response_minutes"": 1286.368303106446, ""scene_count"": 15, ""scene_minutes"": 210.0, ""transport_count"": 14, ""transport_minutes"": 394.15}, ""trauma"": {""expected_lost"": 7.426248094844212, ""expected_saved"": 0.5737519051557882, ""mean_response_minutes"": 67.3554347797884, ""mean_scene_minutes"": 13.714285714285714, ""mean_transport_minutes"": 26.166666666666668, ""p90_response_minutes"": 135.4993330738921, ""patients"": 8, ""response_count"": 7, ""response_minutes"": 471.4880434585188, ""scene_count"": 7, ""scene_minutes"": 96.0, ""transport_count"": 6, ""transport_minutes"": 157.0}}","{""arrive_hospital"": 94, ""arrive_scene"": 42, ""hospital_release"": 70, ""patient_arrival"": 45, ""reposition_complete"": 39, ""restock_complete"": 40, ""scene_complete"": 41, ""transfer_ready"": 74}",31.700217,13.299783,0.29555073955464617,78.31232570039467,12.523809523809524,34.29374999999999,236.28601474648093,42,0.9333333333333333,45,45,3
greedy,83,1083,"{""cardiac"": {""expected_lost"": 11.024920219593216, ""expected_saved"": 0.9750797800126259, ""mean_response_minutes"": 88.0345032254684, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.575, ""p90_response_minutes"": 216.71463550217234, ""patients"": 12, ""response_count"": 10, ""response_minutes"": 880.3450322546839, ""scene_count"": 10, ""scene_minutes"": 120.0, ""transport_count"": 10, ""transport_minutes"": 405.75}, ""minor"": {""expected_lost"": 2.0689945813798754, ""expected_saved"": 10.931005418620124, ""mean_response_minutes"": 41.46488889211028, ""mean_scene_minutes"": 10.000000000000004, ""mean_transport_minutes"": 42.18333333333334, ""p90_response_minutes"": 56.137582335193855, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 539.0435555974336, ""scene_count"": 13, ""scene_minutes"": 130.00000000000006, ""transport_count"": 12, ""transport_minutes"": 506.20000000000005}, ""stroke"": {""expected_lost"": 3.542913938573801, ""expected_saved"": 2.457086061426199, ""mean_response_minutes"": 35.25596642717381, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.56666666666668, ""p90_response_minutes"": 54.3914730044099, ""patients"": 6, ""response_count"": 6, ""response_minutes"": 211.53579856304287, ""scene_count"": 6, ""scene_minutes"": 84.0, ""transport_count"": 6, ""transport_minutes"": 171.4000000000001}, ""trauma"": {""expected_lost"": 16.718558329145907, ""expected_saved"": 2.2814416708540945, ""mean_response_minutes"": 54.543023585309264, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 23.23076923076923, ""p90_response_minutes"": 91.1434686471912, ""patients"": 19, ""response_count"": 14, ""response_minutes"": 763.6023301943297, ""scene_count"": 14, ""scene_minutes"": 224.0, ""transport_count"": 13, ""transport_minutes"": 302.0}}","{""arrive_hospital"": 90, ""arrive_scene"": 43, ""hospital_release"": 67, ""patient_arrival"": 50, ""reposition_complete"": 41, ""restock_complete"": 41, ""scene_complete"": 43, ""transfer_ready"": 68}",33.355387,16.644613,0.33289225861826083,55.68666782812768,12.976744186046512,33.7890243902439,95.71149530821916,43,0.86,50,50,7
greedy,84,1084,"{""cardiac"": {""expected_lost"": 10.189490213176478, ""expected_saved"": 1.8105097868235218, ""mean_response_minutes"": 19.966508131295733, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.01499999999997, ""p90_response_minutes"": 38.58906523307098, ""patients"": 12, ""response_count"": 10, ""response_minutes"": 199.66508131295734, ""scene_count"": 10, ""scene_minutes"": 120.0, ""transport_count"": 10, ""transport_minutes"": 400.14999999999975}, ""minor"": {""expected_lost"": 0.8502271530604224, ""expected_saved"": 6.149772846939578, ""mean_response_minutes"": 37.9961497012091, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 35.94285714285713, ""p90_response_minutes"": 73.96116554430156, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 265.9730479084637, ""scene_count"": 7, ""scene_minutes"": 70.0, ""transport_count"": 7, ""transport_minutes"": 251.5999999999999}, ""stroke"": {""expected_lost"": 7.558125925728247, ""expected_saved"": 5.441874074271753, ""mean_response_minutes"": 50.415380303110815, ""mean_scene_minutes"": 12.923076923076923, ""mean_transport_minutes"": 29.20416666666665, ""p90_response_minutes"": 158.8972020907855, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 655.3999439404406, ""scene_count"": 13, ""scene_minutes"": 168.0, ""transport_count"": 12, ""transport_minutes"": 350.4499999999998}, ""trauma"": {""expected_lost"": 5.678477337031646, ""expected_saved"": 1.321522662968354, ""mean_response_minutes"": 28.0276391421401, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 24.428571428571427, ""p90_response_minutes"": 60.55094087683889, ""patients"": 7, ""response_count"": 7, ""response_minutes"": 196.1934739949807, ""scene_count"": 7, ""scene_minutes"": 112.0, ""transport_count"": 7, ""transport_minutes"": 171.0}}","{""arrive_hospital"": 81, ""arrive_scene"": 37, ""hospital_release"": 58, ""patient_arrival"": 39, ""reposition_complete"": 34, ""restock_complete"": 35, ""scene_complete"": 36, ""transfer_ready"": 65}",24.276321,14.723679,0.3775302402821336,35.600852625860604,12.702702702702704,32.588888888888874,80.32838319342153,37,0.9487179487179487,39,39,2
greedy,85,1085,"{""cardiac"": {""expected_lost"": 2.9453616099613873, ""expected_saved"": 0.054638390038612414, ""mean_response_minutes"": 37.5, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 48.60000000000002, ""p90_response_minutes"": 37.5, ""patients"": 3, ""response_count"": 1, ""response_minutes"": 37.5, ""scene_count"": 1, ""scene_minutes"": 12.0, ""transport_count"": 1, ""transport_minutes"": 48.60000000000002}, ""minor"": {""expected_lost"": 1.834403358342155, ""expected_saved"": 9.165596641657846, ""mean_response_minutes"": 90.63105811776221, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.41818181818181, ""p90_response_minutes"": 50.29926267776773, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 996.9416392953842, ""scene_count"": 11, ""scene_minutes"": 110.0, ""transport_count"": 11, ""transport_minutes"": 444.5999999999999}, ""stroke"": {""expected_lost"": 6.221309291024828, ""expected_saved"": 3.778690708975173, ""mean_response_minutes"": 110.03573682084625, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.604999999999983, ""p90_response_minutes"": 189.43797365800492, ""patients"": 10, ""response_count"": 10, ""response_minutes"": 1100.3573682084625, ""scene_count"": 10, ""scene_minutes"": 140.0, ""transport_count"": 10, ""transport_minutes"": 266.04999999999984}, ""trauma"": {""expected_lost"": 16.829737476031465, ""expected_saved"": 1.1702625229306338, ""mean_response_minutes"": 138.74118119558446, ""mean_scene_minutes"": 14.76923076923077, ""mean_transport_minutes"": 25.159999999999993, ""p90_response_minutes"": 511.4153847727704, ""patients"": 18, ""response_count"": 13, ""response_minutes"": 1803.635355542598, ""scene_count"": 13, ""scene_minutes"": 192.0, ""transport_count"": 10, ""transport_minutes"": 251.59999999999994}}","{""arrive_hospital"": 66, ""arrive_scene"": 35, ""hospital_release"": 50, ""patient_arrival"": 42, ""reposition_complete"": 32, ""restock_complete"": 32, ""scene_complete"": 34, ""transfer_ready"": 52}",27.830812,14.169188,0.3373616253238635,112.52669608704129,12.971428571428572,31.58906249999999,417.73604724482004,35,0.8333333333333334,42,42,7
greedy,86,1086,"{""cardiac"": {""expected_lost"": 11.867405283507303, ""expected_saved"": 1.1325947163502255, ""mean_response_minutes"": 79.25404465983286, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 36.888888888888886, ""p90_response_minutes"": 226.51332872933682, ""patients"": 13, ""response_count"": 9, ""response_minutes"": 713.2864019384957, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 332.0}, ""minor"": {""expected_lost"": 2.5429833193835427, ""expected_saved"": 10.457016680616457, ""mean_response_minutes"": 37.4023724536898, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.220833333333324, ""p90_response_minutes"": 67.43652500978726, ""patients"": 13, ""response_count"": 12, ""response_minutes"": 448.82846944427763, ""scene_count"": 12, ""scene_minutes"": 120.0, ""transport_count"": 12, ""transport_minutes"": 494.64999999999986}, ""stroke"": {""expected_lost"": 8.490847695546764, ""expected_saved"": 3.5091523044532362, ""mean_response_minutes"": 36.940693138829786, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.555555555555557, ""p90_response_minutes"": 62.85020058720404, ""patients"": 12, ""response_count"": 9, ""response_minutes"": 332.46623824946806, ""scene_count"": 9, ""scene_minutes"": 126.0, ""transport_count"": 9, ""transport_minutes"": 239.0}, ""trauma"": {""expected_lost"": 17.62043051809801, ""expected_saved"": 1.3795694819019895, ""mean_response_minutes"": 46.82968711833537, ""mean_scene_minutes"": 15.99999999999999, ""mean_transport_minutes"": 26.122727272727264, ""p90_response_minutes"": 111.82801743479644, ""patients"": 19, ""response_count"": 11, ""response_minutes"": 515.1265583016891, ""scene_count"": 11, ""scene_minutes"": 175.9999999999999, ""transport_count"": 11, ""transport_minutes"": 287.3499999999999}}","{""arrive_hospital"": 89, ""arrive_scene"": 41, ""hospital_release"": 62, ""patient_arrival"": 57, ""reposition_complete"": 38, ""restock_complete"": 39, ""scene_complete"": 41, ""transfer_ready"": 68}",40.521667,16.478333,0.2890935646196827,49.0172601935105,12.92682926829268,32.99999999999999,77.488748028148,41,0.7192982456140351,57,57,16
greedy,87,1087,"{""cardiac"": {""expected_lost"": 8.075490468338284, ""expected_saved"": 0.9245095316617158, ""mean_response_minutes"": 36.8192169866106, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 39.76249999999999, ""p90_response_minutes"": 66.42393706847227, ""patients"": 9, ""response_count"": 8, ""response_minutes"": 294.5537358928848, ""scene_count"": 8, ""scene_minutes"": 96.0, ""transport_count"": 8, ""transport_minutes"": 318.0999999999999}, ""minor"": {""expected_lost"": 2.8497520886236396, ""expected_saved"": 11.15024791137636, ""mean_response_minutes"": 71.02613206485567, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 40.08571428571429, ""p90_response_minutes"": 101.77566582419145, ""patients"": 14, ""response_count"": 14, ""response_minutes"": 994.3658489079795, ""scene_count"": 14, ""scene_minutes"": 140.0, ""transport_count"": 14, ""transport_minutes"": 561.2}, ""stroke"": {""expected_lost"": 7.447794575280188, ""expected_saved"": 1.5522054247198114, ""mean_response_minutes"": 276.9242828343083, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 28.444444444444443, ""p90_response_minutes"": 591.862560308957, ""patients"": 9, ""response_count"": 9, ""response_minutes"": 2492.318545508775, ""scene_count"": 9, ""scene_minutes"": 126.0, ""transport_count"": 9, ""transport_minutes"": 256.0}, ""trauma"": {""expected_lost"": 12.589615057118236, ""expected_saved"": 1.4103849428817616, ""mean_response_minutes"": 74.06281813453657, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 22.175, ""p90_response_minutes"": 161.12788513571581, ""patients"": 14, ""response_count"": 10, ""response_minutes"": 740.6281813453656, ""scene_count"": 10, ""scene_minutes"": 160.0, ""transport_count"": 10, ""transport_minutes"": 221.75}}","{""arrive_hospital"": 94, ""arrive_scene"": 41, ""hospital_release"": 67, ""patient_arrival"": 46, ""reposition_complete"": 38, ""restock_complete"": 41, ""scene_complete"": 41, ""transfer_ready"": 72}",30.962652,15.037348,0.32689886544868807,110.2894222354879,12.731707317073171,33.09878048780487,309.6868873504334,41,0.8913043478260869,46,46,5
greedy,88,1088,"{""cardiac"": {""expected_lost"": 10.698054439761345, ""expected_saved"": 0.30194555989339145, ""mean_response_minutes"": 147.95102844512706, ""mean_scene_minutes"": 10.285714285714286, ""mean_transport_minutes"": 41.37499999999999, ""p90_response_minutes"": 352.88411095531444, ""patients"": 11, ""response_count"": 7, ""response_minutes"": 1035.6571991158894, ""scene_count"": 7, ""scene_minutes"": 72.0, ""transport_count"": 6, ""transport_minutes"": 248.24999999999994}, ""minor"": {""expected_lost"": 3.451142557018428, ""expected_saved"": 11.54885744298157, ""mean_response_minutes"": 55.6749808653453, ""mean_scene_minutes"": 9.333333333333334, ""mean_transport_minutes"": 39.97857142857141, ""p90_response_minutes"": 97.32959232260947, ""patients"": 15, ""response_count"": 15, ""response_minutes"": 835.1247129801794, ""scene_count"": 15, ""scene_minutes"": 140.0, ""transport_count"": 14, ""transport_minutes"": 559.6999999999998}, ""stroke"": {""expected_lost"": 3.344234794378995, ""expected_saved"": 1.6557652056210044, ""mean_response_minutes"": 56.71590728683121, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 26.85, ""p90_response_minutes"": 99.08553874218165, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 283.57953643415607, ""scene_count"": 5, ""scene_minutes"": 70.0, ""transport_count"": 5, ""transport_minutes"": 134.25}, ""trauma"": {""expected_lost"": 11.315245496836475, ""expected_saved"": 1.6847545031635238, ""mean_response_minutes"": 156.88170273328538, ""mean_scene_minutes"": 16.000000000000004, ""mean_transport_minutes"": 25.507692307692302, ""p90_response_minutes"": 512.8841727080112, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 2039.46213553271, ""scene_count"": 13, ""scene_minutes"": 208.00000000000003, ""transport_count"": 13, ""transport_minutes"": 331.5999999999999}}","{""arrive_hospital"": 82, ""arrive_scene"": 40, ""hospital_release"": 54, ""patient_arrival"": 44, ""reposition_complete"": 37, ""restock_complete"": 38, ""scene_complete"": 38, ""transfer_ready"": 62}",28.808677,15.191323,0.34525733435589756,104.84558960157335,12.25,33.52105263157894,330.71623820284896,40,0.9090909090909091,44,44,4
greedy,89,1089,"{""cardiac"": {""expected_lost"": 10.32098347068972, ""expected_saved"": 0.6790165293102798, ""mean_response_minutes"": 68.29825080158405, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 42.177777777777756, ""p90_response_minutes"": 131.1966897292146, ""patients"": 11, ""response_count"": 9, ""response_minutes"": 614.6842572142564, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 379.5999999999998}, ""minor"": {""expected_lost"": 2.0339573146113823, ""expected_saved"": 8.966042685388619, ""mean_response_minutes"": 34.87763663610711, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 41.16999999999998, ""p90_response_minutes"": 61.45504185396789, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 348.77636636107115, ""scene_count"": 10, ""scene_minutes"": 100.0, ""transport_count"": 10, ""transport_minutes"": 411.6999999999998}, ""stroke"": {""expected_lost"": 6.592281672688949, ""expected_saved"": 5.407718327311051, ""mean_response_minutes"": 29.53564632889751, ""mean_scene_minutes"": 14.000000000000005, ""mean_transport_minutes"": 25.549999999999986, ""p90_response_minutes"": 53.889828894846005, ""patients"": 12, ""response_count"": 11, ""response_minutes"": 324.8921096178726, ""scene_count"": 11, ""scene_minutes"": 154.00000000000006, ""transport_count"": 11, ""transport_minutes"": 281.04999999999984}, ""trauma"": {""expected_lost"": 3.9569001288891004, ""expected_saved"": 1.0430998711108996, ""mean_response_minutes"": 75.36237477183496, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 24.15, ""p90_response_minutes"": 198.82236634711597, ""patients"": 5, ""response_count"": 5, ""response_minutes"": 376.8118738591748, ""scene_count"": 5, ""scene_minutes"": 80.0, ""transport_count"": 5, ""transport_minutes"": 120.75}}","{""arrive_hospital"": 84, ""arrive_scene"": 35, ""hospital_release"": 62, ""patient_arrival"": 39, ""reposition_complete"": 32, ""restock_complete"": 34, ""scene_complete"": 35, ""transfer_ready"": 64}",22.904123,16.095877,0.4127148054646372,47.576131630067856,12.62857142857143,34.08857142857141,105.99709688392684,35,0.8974358974358975,39,39,4
greedy,90,1090,"{""cardiac"": {""expected_lost"": 15.121911342827124, ""expected_saved"": 0.8780886571728754, ""mean_response_minutes"": 23.857728299690546, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 35.57142857142857, ""p90_response_minutes"": 36.67661495419849, ""patients"": 16, ""response_count"": 7, ""response_minutes"": 167.00409809783383, ""scene_count"": 7, ""scene_minutes"": 84.0, ""transport_count"": 7, ""transport_minutes"": 249.0}, ""minor"": {""expected_lost"": 2.3667339226085016, ""expected_saved"": 12.633266077391498, ""mean_response_minutes"": 34.35613243510344, ""mean_scene_minutes"": 9.999999999999991, ""mean_transport_minutes"": 40.79285714285713, ""p90_response_minutes"": 48.6679547897624, ""patients"": 15, ""response_count"": 14, ""response_minutes"": 480.9858540914481, ""scene_count"": 14, ""scene_minutes"": 139.9999999999999, ""transport_count"": 14, ""transport_minutes"": 571.0999999999998}, ""stroke"": {""expected_lost"": 10.394937658471628, ""expected_saved"": 3.605062341528369, ""mean_response_minutes"": 23.982864349104887, ""mean_scene_minutes"": 12.249999999999996, ""mean_transport_minutes"": 28.171428571428546, ""p90_response_minutes"": 49.53551827065391, ""patients"": 14, ""response_count"": 8, ""response_minutes"": 191.8629147928391, ""scene_count"": 8, ""scene_minutes"": 97.99999999999997, ""transport_count"": 7, ""transport_minutes"": 197.19999999999982}, ""trauma"": {""expected_lost"": 10.05790589492779, ""expected_saved"": 0.9420941050722106, ""mean_response_minutes"": 61.311206934425186, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.9, ""p90_response_minutes"": 130.3174016320956, ""patients"": 11, ""response_count"": 10, ""response_minutes"": 613.1120693442518, ""scene_count"": 10, ""scene_minutes"": 160.0, ""transport_count"": 10, ""transport_minutes"": 259.0}}","{""arrive_hospital"": 84, ""arrive_scene"": 39, ""hospital_release"": 57, ""patient_arrival"": 56, ""reposition_complete"": 36, ""restock_complete"": 36, ""scene_complete"": 38, ""transfer_ready"": 64}",37.941489,18.058511,0.32247341394937423,37.25551118785572,12.358974358974356,33.58684210526315,64.84417859996047,39,0.6964285714285714,56,56,17
greedy,91,1091,"{""cardiac"": {""expected_lost"": 13.221159706240321, ""expected_saved"": 0.7788402937596786, ""mean_response_minutes"": 33.50298085397191, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 37.0, ""p90_response_minutes"": 66.6306969050973, ""patients"": 14, ""response_count"": 6, ""response_minutes"": 201.01788512383146, ""scene_count"": 6, ""scene_minutes"": 72.0, ""transport_count"": 6, ""transport_minutes"": 222.0}, ""minor"": {""expected_lost"": 2.8427742449686892, ""expected_saved"": 11.157225755031309, ""mean_response_minutes"": 43.6729734551537, ""mean_scene_minutes"": 9.285714285714286, ""mean_transport_minutes"": 39.44230769230769, ""p90_response_minutes"": 66.67461805545302, ""patients"": 14, ""response_count"": 14, ""response_minutes"": 611.4216283721519, ""scene_count"": 14, ""scene_minutes"": 130.0, ""transport_count"": 13, ""transport_minutes"": 512.75}, ""stroke"": {""expected_lost"": 9.391440925484678, ""expected_saved"": 3.6085590745153198, ""mean_response_minutes"": 87.55505406999009, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.218181818181804, ""p90_response_minutes"": 112.19293044731103, ""patients"": 13, ""response_count"": 11, ""response_minutes"": 963.105594769891, ""scene_count"": 11, ""scene_minutes"": 154.0, ""transport_count"": 11, ""transport_minutes"": 299.39999999999986}, ""trauma"": {""expected_lost"": 15.112750168396516, ""expected_saved"": 1.8872498316034847, ""mean_response_minutes"": 49.637207892445694, ""mean_scene_minutes"": 15.999999999999991, ""mean_transport_minutes"": 25.383333333333326, ""p90_response_minutes"": 106.20677815909485, ""patients"": 17, ""response_count"": 12, ""response_minutes"": 595.6464947093483, ""scene_count"": 12, ""scene_minutes"": 191.9999999999999, ""transport_count"": 12, ""transport_minutes"": 304.5999999999999}}","{""arrive_hospital"": 89, ""arrive_scene"": 43, ""hospital_release"": 64, ""patient_arrival"": 58, ""reposition_complete"": 40, ""restock_complete"": 41, ""scene_complete"": 42, ""transfer_ready"": 71}",40.568125,17.431875,0.30054956818809975,55.14399076686565,12.744186046511626,31.874999999999993,106.56340399569919,43,0.7413793103448276,58,58,15
greedy,92,1092,"{""cardiac"": {""expected_lost"": 10.778659999886054, ""expected_saved"": 1.2213400001139445, ""mean_response_minutes"": 48.072453932132305, ""mean_scene_minutes"": 12.0, ""mean_transport_minutes"": 40.34444444444445, ""p90_response_minutes"": 109.46769081057363, ""patients"": 12, ""response_count"": 9, ""response_minutes"": 432.65208538919074, ""scene_count"": 9, ""scene_minutes"": 108.0, ""transport_count"": 9, ""transport_minutes"": 363.1}, ""minor"": {""expected_lost"": 1.0689258707544764, ""expected_saved"": 11.931074129245522, ""mean_response_minutes"": 30.439433909333413, ""mean_scene_minutes"": 10.0, ""mean_transport_minutes"": 38.09615384615385, ""p90_response_minutes"": 61.50760602132847, ""patients"": 13, ""response_count"": 13, ""response_minutes"": 395.7126408213344, ""scene_count"": 13, ""scene_minutes"": 130.0, ""transport_count"": 13, ""transport_minutes"": 495.25}, ""stroke"": {""expected_lost"": 3.9767581143416066, ""expected_saved"": 2.0232418856583934, ""mean_response_minutes"": 37.630530805144296, ""mean_scene_minutes"": 14.0, ""mean_transport_minutes"": 27.629999999999995, ""p90_response_minutes"": 72.24081904096317, ""patients"": 6, ""response_count"": 6, ""response_minutes"": 225.78318483086576, ""scene_count"": 6, ""scene_minutes"": 84.0, ""transport_count"": 5, ""transport_minutes"": 138.14999999999998}, ""trauma"": {""expected_lost"": 9.523984860092103, ""expected_saved"": 1.4760151399078965, ""mean_response_minutes"": 51.27648080483157, ""mean_scene_minutes"": 16.0, ""mean_transport_minutes"": 25.98636363636365, ""p90_response_minutes"": 110.09725248565701, ""patients"": 11, ""response_count"": 11, ""response_minutes"": 564.0412888531473, ""scene_count"": 11, ""scene_minutes"": 176.0, ""transport_count"": 11, ""transport_minutes"": 285.85000000000014}}","{""arrive_hospital"": 87, ""arrive_scene"": 39, ""hospital_release"": 63, ""patient_arrival"": 42, ""reposition_complete"": 36, ""restock_complete"": 36, ""scene_complete"": 39, ""transfer_ready"": 64}",25.348329,16.651671,0.3964683608315657,41.49203076652662,12.76923076923077,33.74605263157895,85.99073888948301,39,0.9285714285714286,42,42,3
