candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status,cell_population_estimate,administrative_code,nearest_facility_km,grid_row,grid_col
GRID-1KM-52110-001-002,전북특별자치도 전주시 완산구 삼천동3가 격자 1-2,52110,전북특별자치도 전주시 완산구 삼천동3가,35.8000387353,127.0794109944,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 삼천3동,,verified_municipality_match,probe_routable,2211.3,5211170300,2.644,1,2
GRID-1KM-52110-001-003,전북특별자치도 전주시 완산구 삼천동3가 격자 1-3,52110,전북특별자치도 전주시 완산구 삼천동3가,35.8000387353,127.0904906497,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 삼천3동,,verified_municipality_match,probe_routable,2211.3,5211170300,1.966,1,3
GRID-1KM-52110-001-004,전북특별자치도 전주시 완산구 효자동2가 격자 1-4,52110,전북특별자치도 전주시 완산구 효자동2가,35.8000387353,127.1015703049,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자4동,,verified_municipality_match,probe_routable,4840.4,5211171400,1.334,1,4
GRID-1KM-52110-001-007,전북특별자치도 전주시 완산구 삼천동1가 격자 1-7,52110,전북특별자치도 전주시 완산구 삼천동1가,35.8000387353,127.1348092707,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 삼천1동,,verified_municipality_match,probe_routable,5151.0,5211170100,1.539,1,7
GRID-1KM-52110-001-008,전북특별자치도 전주시 완산구 서서학동 격자 1-8,52110,전북특별자치도 전주시 완산구 서서학동,35.8000387353,127.1458889259,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 서서학동,,verified_municipality_match,probe_routable,3773.0,5211166000,1.347,1,8
GRID-1KM-52110-001-009,전북특별자치도 전주시 완산구 동서학동 격자 1-9,52110,전북특별자치도 전주시 완산구 동서학동,35.8000387353,127.1569685812,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 동서학동,,verified_municipality_match,probe_routable,788.3,5211165000,1.326,1,9
GRID-1KM-52110-001-010,전북특별자치도 전주시 완산구 대성동 격자 1-10,52110,전북특별자치도 전주시 완산구 대성동,35.8000387353,127.1680482364,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 동서학동,,verified_municipality_match,probe_routable,788.3,5211165000,1.923,1,10
GRID-1KM-52110-001-011,전북특별자치도 전주시 완산구 색장동 격자 1-11,52110,전북특별자치도 전주시 완산구 색장동,35.8000387353,127.1791278917,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 동서학동,,verified_municipality_match,probe_routable,788.3,5211165000,2.763,1,11
GRID-1KM-52110-002-001,전북특별자치도 전주시 완산구 상림동 격자 2-1,52110,전북특별자치도 전주시 완산구 상림동,35.8090218470,127.0683313392,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자4동,,verified_municipality_match,probe_routable,4840.4,5211171400,3.131,2,1
GRID-1KM-52110-002-002,전북특별자치도 전주시 완산구 상림동 격자 2-2,52110,전북특별자치도 전주시 완산구 상림동,35.8090218470,127.0794109944,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자4동,,verified_municipality_match,probe_routable,4840.4,5211171400,2.164,2,2
GRID-1KM-52110-002-003,전북특별자치도 전주시 완산구 효자동2가 격자 2-3,52110,전북특별자치도 전주시 완산구 효자동2가,35.8090218470,127.0904906497,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자4동,,verified_municipality_match,probe_routable,4840.4,5211171400,1.249,2,3
GRID-1KM-52110-002-005,전북특별자치도 전주시 완산구 효자동1가 격자 2-5,52110,전북특별자치도 전주시 완산구 효자동1가,35.8090218470,127.1126499602,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자3동,,verified_municipality_match,probe_routable,13438.0,5211171300,1.140,2,5
GRID-1KM-52110-002-006,전북특별자치도 전주시 완산구 효자동1가 격자 2-6,52110,전북특별자치도 전주시 완산구 효자동1가,35.8090218470,127.1237296154,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자1동,,verified_municipality_match,probe_routable,11603.0,5211171100,1.309,2,6
GRID-1KM-52110-002-007,전북특별자치도 전주시 완산구 서완산동2가 격자 2-7,52110,전북특별자치도 전주시 완산구 서완산동2가,35.8090218470,127.1348092707,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 완산동,,verified_municipality_match,probe_routable,2315.0,5211163500,1.546,2,7
GRID-1KM-52110-002-010,전북특별자치도 전주시 완산구 대성동 격자 2-10,52110,전북특별자치도 전주시 완산구 대성동,35.8090218470,127.1680482364,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 동서학동,,verified_municipality_match,probe_routable,788.3,5211165000,1.490,2,10
GRID-1KM-52110-002-011,전북특별자치도 전주시 덕진구 우아동1가 격자 2-11,52110,전북특별자치도 전주시 덕진구 우아동1가,35.8090218470,127.1791278917,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아2동,,verified_municipality_match,probe_routable,1917.7,5211361200,2.481,2,11
GRID-1KM-52110-003-001,전북특별자치도 전주시 완산구 상림동 격자 3-1,52110,전북특별자치도 전주시 완산구 상림동,35.8180049588,127.0683313392,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자4동,,verified_municipality_match,probe_routable,4840.4,5211171400,3.081,3,1
GRID-1KM-52110-003-002,전북특별자치도 전주시 완산구 상림동 격자 3-2,52110,전북특별자치도 전주시 완산구 상림동,35.8180049588,127.0794109944,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자4동,,verified_municipality_match,probe_routable,4840.4,5211171400,2.092,3,2
GRID-1KM-52110-003-003,전북특별자치도 전주시 완산구 효자동3가 격자 3-3,52110,전북특별자치도 전주시 완산구 효자동3가,35.8180049588,127.0904906497,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자4동,,verified_municipality_match,probe_routable,4840.4,5211171400,1.119,3,3
GRID-1KM-52110-003-006,전북특별자치도 전주시 완산구 중화산동2가 격자 3-6,52110,전북특별자치도 전주시 완산구 중화산동2가,35.8180049588,127.1237296154,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 중화산2동,,verified_municipality_match,probe_routable,18489.0,5211167200,1.288,3,6
GRID-1KM-52110-003-007,전북특별자치도 전주시 완산구 중화산동1가 격자 3-7,52110,전북특별자치도 전주시 완산구 중화산동1가,35.8180049588,127.1348092707,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 중화산1동,,verified_municipality_match,probe_routable,13107.0,5211167100,1.386,3,7
GRID-1KM-52110-003-010,전북특별자치도 전주시 완산구 중노송동 격자 3-10,52110,전북특별자치도 전주시 완산구 중노송동,35.8180049588,127.1680482364,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 노송동,,verified_municipality_match,probe_routable,2452.5,5211160500,1.654,3,10
GRID-1KM-52110-003-011,전북특별자치도 전주시 덕진구 우아동1가 격자 3-11,52110,전북특별자치도 전주시 덕진구 우아동1가,35.8180049588,127.1791278917,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아2동,,verified_municipality_match,probe_routable,1917.7,5211361200,2.436,3,11
GRID-1KM-52110-004-000,전북특별자치도 전주시 덕진구 중동 격자 4-0,52110,전북특별자치도 전주시 덕진구 중동,35.8269880705,127.0572516839,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 혁신동,,verified_municipality_match,probe_routable,5115.4,5211367000,3.463,4,0
GRID-1KM-52110-004-001,전북특별자치도 전주시 덕진구 중동 격자 4-1,52110,전북특별자치도 전주시 덕진구 중동,35.8269880705,127.0683313392,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 혁신동,,verified_municipality_match,probe_routable,5115.4,5211367000,2.911,4,1
GRID-1KM-52110-004-002,전북특별자치도 전주시 완산구 상림동 격자 4-2,52110,전북특별자치도 전주시 완산구 상림동,35.8269880705,127.0794109944,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자5동,,verified_municipality_match,probe_routable,5162.6,5211173000,2.462,4,2
GRID-1KM-52110-004-003,전북특별자치도 전주시 완산구 효자동3가 격자 4-3,52110,전북특별자치도 전주시 완산구 효자동3가,35.8269880705,127.0904906497,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자5동,,verified_municipality_match,probe_routable,5162.6,5211173000,1.714,4,3
GRID-1KM-52110-004-004,전북특별자치도 전주시 완산구 효자동3가 격자 4-4,52110,전북특별자치도 전주시 완산구 효자동3가,35.8269880705,127.1015703049,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자5동,,verified_municipality_match,probe_routable,5162.6,5211173000,1.346,4,4
GRID-1KM-52110-004-005,전북특별자치도 전주시 완산구 서신동 격자 4-5,52110,전북특별자치도 전주시 완산구 서신동,35.8269880705,127.1126499602,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 서신동,,verified_municipality_match,probe_routable,12590.0,5211168000,1.387,4,5
GRID-1KM-52110-004-008,전북특별자치도 전주시 완산구 서노송동 격자 4-8,52110,전북특별자치도 전주시 완산구 서노송동,35.8269880705,127.1458889259,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 노송동,,verified_municipality_match,probe_routable,2452.5,5211160500,1.647,4,8
GRID-1KM-52110-004-009,전북특별자치도 전주시 완산구 중노송동 격자 4-9,52110,전북특별자치도 전주시 완산구 중노송동,35.8269880705,127.1569685812,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 노송동,,verified_municipality_match,probe_routable,2452.5,5211160500,1.174,4,9
GRID-1KM-52110-004-010,전북특별자치도 전주시 덕진구 인후동1가 격자 4-10,52110,전북특별자치도 전주시 덕진구 인후동1가,35.8269880705,127.1680482364,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 인후3동,,verified_municipality_match,probe_routable,28936.0,5211356000,1.076,4,10
GRID-1KM-52110-004-011,전북특별자치도 전주시 덕진구 우아동1가 격자 4-11,52110,전북특별자치도 전주시 덕진구 우아동1가,35.8269880705,127.1791278917,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아2동,,verified_municipality_match,probe_routable,1917.7,5211361200,1.712,4,11
GRID-1KM-52110-005-001,전북특별자치도 전주시 덕진구 만성동 격자 5-1,52110,전북특별자치도 전주시 덕진구 만성동,35.8359711823,127.0683313392,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 혁신동,,verified_municipality_match,probe_routable,5115.4,5211367000,2.057,5,1
GRID-1KM-52110-005-002,전북특별자치도 전주시 덕진구 만성동 격자 5-2,52110,전북특별자치도 전주시 덕진구 만성동,35.8359711823,127.0794109944,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 혁신동,,verified_municipality_match,probe_routable,5115.4,5211367000,1.646,5,2
GRID-1KM-52110-005-003,전북특별자치도 전주시 완산구 효자동3가 격자 5-3,52110,전북특별자치도 전주시 완산구 효자동3가,35.8359711823,127.0904906497,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자5동,,verified_municipality_match,probe_routable,5162.6,5211173000,1.784,5,3
GRID-1KM-52110-005-004,전북특별자치도 전주시 완산구 효자동3가 격자 5-4,52110,전북특별자치도 전주시 완산구 효자동3가,35.8359711823,127.1015703049,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 효자5동,,verified_municipality_match,probe_routable,5162.6,5211173000,2.344,5,4
GRID-1KM-52110-005-005,전북특별자치도 전주시 완산구 서신동 격자 5-5,52110,전북특별자치도 전주시 완산구 서신동,35.8359711823,127.1126499602,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 완산구 서신동,,verified_municipality_match,probe_routable,12590.0,5211168000,1.566,5,5
GRID-1KM-52110-005-008,전북특별자치도 전주시 덕진구 인후동2가 격자 5-8,52110,전북특별자치도 전주시 덕진구 인후동2가,35.8359711823,127.1458889259,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 인후2동,,verified_municipality_match,probe_routable,4926.5,5211355000,1.097,5,8
GRID-1KM-52110-005-011,전북특별자치도 전주시 덕진구 금상동 격자 5-11,52110,전북특별자치도 전주시 덕진구 금상동,35.8359711823,127.1791278917,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아2동,,verified_municipality_match,probe_routable,1917.7,5211361200,1.388,5,11
GRID-1KM-52110-006-000,전북특별자치도 전주시 덕진구 장동 격자 6-0,52110,전북특별자치도 전주시 덕진구 장동,35.8449542940,127.0572516839,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 혁신동,,verified_municipality_match,probe_routable,5115.4,5211367000,2.344,6,0
GRID-1KM-52110-006-001,전북특별자치도 전주시 덕진구 만성동 격자 6-1,52110,전북특별자치도 전주시 덕진구 만성동,35.8449542940,127.0683313392,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 혁신동,,verified_municipality_match,probe_routable,5115.4,5211367000,1.408,6,1
GRID-1KM-52110-006-004,전북특별자치도 전주시 덕진구 팔복동3가 격자 6-4,52110,전북특별자치도 전주시 덕진구 팔복동3가,35.8449542940,127.1015703049,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 팔복동,,verified_municipality_match,probe_routable,1169.5,5211360000,1.845,6,4
GRID-1KM-52110-006-005,전북특별자치도 전주시 덕진구 덕진동2가 격자 6-5,52110,전북특별자치도 전주시 덕진구 덕진동2가,35.8449542940,127.1126499602,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 덕진동,,verified_municipality_match,probe_routable,3945.4,5211357000,2.182,6,5
GRID-1KM-52110-006-006,전북특별자치도 전주시 덕진구 덕진동1가 격자 6-6,52110,전북특별자치도 전주시 덕진구 덕진동1가,35.8449542940,127.1237296154,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 덕진동,,verified_municipality_match,probe_routable,3945.4,5211357000,1.199,6,6
GRID-1KM-52110-006-009,전북특별자치도 전주시 덕진구 우아동3가 격자 6-9,52110,전북특별자치도 전주시 덕진구 우아동3가,35.8449542940,127.1569685812,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아1동,,verified_municipality_match,probe_routable,3809.0,5211361100,1.167,6,9
GRID-1KM-52110-006-010,전북특별자치도 전주시 덕진구 산정동 격자 6-10,52110,전북특별자치도 전주시 덕진구 산정동,35.8449542940,127.1680482364,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아2동,,verified_municipality_match,probe_routable,1917.7,5211361200,1.068,6,10
GRID-1KM-52110-006-011,전북특별자치도 전주시 덕진구 금상동 격자 6-11,52110,전북특별자치도 전주시 덕진구 금상동,35.8449542940,127.1791278917,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아2동,,verified_municipality_match,probe_routable,1917.7,5211361200,1.707,6,11
GRID-1KM-52110-007-000,전북특별자치도 전주시 덕진구 장동 격자 7-0,52110,전북특별자치도 전주시 덕진구 장동,35.8539374058,127.0572516839,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 여의동,,verified_municipality_match,probe_routable,1385.7,5211366500,2.290,7,0
GRID-1KM-52110-007-001,전북특별자치도 전주시 덕진구 여의동 격자 7-1,52110,전북특별자치도 전주시 덕진구 여의동,35.8539374058,127.0683313392,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 여의동,,verified_municipality_match,probe_routable,1385.7,5211366500,1.315,7,1
GRID-1KM-52110-007-004,전북특별자치도 전주시 덕진구 팔복동2가 격자 7-4,52110,전북특별자치도 전주시 덕진구 팔복동2가,35.8539374058,127.1015703049,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 팔복동,,verified_municipality_match,probe_routable,1169.5,5211360000,1.775,7,4
GRID-1KM-52110-007-005,전북특별자치도 전주시 덕진구 팔복동1가 격자 7-5,52110,전북특별자치도 전주시 덕진구 팔복동1가,35.8539374058,127.1126499602,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 팔복동,,verified_municipality_match,probe_routable,1169.5,5211360000,2.515,7,5
GRID-1KM-52110-007-006,전북특별자치도 전주시 덕진구 송천동1가 격자 7-6,52110,전북특별자치도 전주시 덕진구 송천동1가,35.8539374058,127.1237296154,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 송천1동,,verified_municipality_match,probe_routable,10689.0,5211364100,1.733,7,6
GRID-1KM-52110-007-007,전북특별자치도 전주시 덕진구 덕진동1가 격자 7-7,52110,전북특별자치도 전주시 덕진구 덕진동1가,35.8539374058,127.1348092707,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 덕진동,,verified_municipality_match,probe_routable,3945.4,5211357000,1.294,7,7
GRID-1KM-52110-007-008,전북특별자치도 전주시 덕진구 덕진동1가 격자 7-8,52110,전북특별자치도 전주시 덕진구 덕진동1가,35.8539374058,127.1458889259,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 덕진동,,verified_municipality_match,probe_routable,3945.4,5211357000,1.529,7,8
GRID-1KM-52110-007-009,전북특별자치도 전주시 덕진구 우아동3가 격자 7-9,52110,전북특별자치도 전주시 덕진구 우아동3가,35.8539374058,127.1569685812,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아1동,,verified_municipality_match,probe_routable,3809.0,5211361100,2.085,7,9
GRID-1KM-52110-007-010,전북특별자치도 전주시 덕진구 우아동3가 격자 7-10,52110,전북특별자치도 전주시 덕진구 우아동3가,35.8539374058,127.1680482364,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 우아1동,,verified_municipality_match,probe_routable,3809.0,5211361100,2.031,7,10
GRID-1KM-52110-008-000,전북특별자치도 전주시 덕진구 장동 격자 8-0,52110,전북특별자치도 전주시 덕진구 장동,35.8629205175,127.0572516839,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 여의동,,verified_municipality_match,probe_routable,1385.7,5211366500,2.549,8,0
GRID-1KM-52110-008-001,전북특별자치도 전주시 덕진구 여의동 격자 8-1,52110,전북특별자치도 전주시 덕진구 여의동,35.8629205175,127.0683313392,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 여의동,,verified_municipality_match,probe_routable,1385.7,5211366500,1.552,8,1
GRID-1KM-52110-008-004,전북특별자치도 전주시 덕진구 팔복동4가 격자 8-4,52110,전북특별자치도 전주시 덕진구 팔복동4가,35.8629205175,127.1015703049,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 팔복동,,verified_municipality_match,probe_routable,1169.5,5211360000,1.451,8,4
GRID-1KM-52110-008-005,전북특별자치도 전주시 덕진구 송천동2가 격자 8-5,52110,전북특별자치도 전주시 덕진구 송천동2가,35.8629205175,127.1126499602,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 송천2동,,verified_municipality_match,probe_routable,3984.0,5211364200,2.448,8,5
GRID-1KM-52110-008-006,전북특별자치도 전주시 덕진구 송천동1가 격자 8-6,52110,전북특별자치도 전주시 덕진구 송천동1가,35.8629205175,127.1237296154,population-weighted 1 km grid standby post; Kakao coord2regioncode membership,requires_review_standby_post_unverified,grid_cell_center,전북특별자치도 전주시 덕진구 송천1동,,verified_municipality_match,probe_routable,10689.0,5211364100,2.157,8,6
